,location,type,subtype,price,room_number,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition
2639,7080,0,HOUSE,200000,2,217,1,0,0,1,None,0,None,290,2,0,GOOD
2640,5590,0,VILLA,349000,4,187,1,0,0,0,None,0,None,817,4,0,TO_RENOVATE
2641,1190,0,HOUSE,530000,4,300,1,0,0,0,None,1,70.0,213,2,0,GOOD
2642,7170,0,HOUSE,110000,2,142,1,0,0,0,None,0,None,0,3,0,unknown
2643,1050,1,APARTMENT,1839000,3,203,1,0,0,1,76.0,0,None,0,2,0,AS_NEW
2644,1180,1,APARTMENT,325000,2,80,1,0,0,1,9.0,0,None,0,2,0,unknown
2645,8650,0,HOUSE,194940,3,145,0,0,0,0,None,0,None,222,3,0,unknown
2646,8434,1,APARTMENT,225500,2,63,1,0,0,1,23.0,0,None,0,2,1,AS_NEW
2647,8000,1,APARTMENT,1195000,2,183,1,0,0,1,25.0,0,None,0,0,0,AS_NEW
2648,9402,1,APARTMENT,214000,1,83,1,0,0,1,6.0,0,None,0,0,0,AS_NEW
2649,8300,1,APARTMENT,1985000,4,180,1,0,0,1,None,0,None,0,2,0,AS_NEW
2650,1380,0,VILLA,770000,3,296,1,0,0,0,None,0,None,1575,4,0,unknown
2651,1180,1,APARTMENT,595000,3,126,1,0,0,1,16.0,0,None,0,0,0,AS_NEW
2652,1800,1,APARTMENT,299000,2,85,1,0,0,1,20.0,0,None,0,0,0,AS_NEW
2653,8400,1,APARTMENT,189000,2,92,1,0,0,0,None,0,None,0,2,0,AS_NEW
2654,1850,0,HOUSE,275000,3,190,1,0,0,0,None,0,None,122,2,0,GOOD
2655,8300,1,SERVICE_FLAT,495000,1,67,1,0,0,1,7.0,0,None,0,0,0,AS_NEW
2656,2040,1,GROUND_FLOOR,256000,2,93,1,0,0,1,47.0,1,None,0,2,0,unknown
2657,3770,0,HOUSE,229900,3,191,1,0,1,0,None,1,435.0,786,4,0,TO_RENOVATE
2658,1180,0,HOUSE,895000,6,270,1,0,0,1,9.0,1,160.0,285,2,0,unknown
2659,8840,0,HOUSE,235000,3,120,0,0,0,0,None,1,None,127,2,0,unknown
2660,1310,0,HOUSE,498000,4,150,1,0,0,1,33.0,1,100.0,487,4,0,AS_NEW
2661,1180,1,APARTMENT,2150000,4,380,1,0,0,1,60.0,0,None,0,0,0,unknown
2662,8780,0,HOUSE,282500,3,157,0,0,0,0,None,0,None,225,3,0,AS_NEW
2663,9170,0,MIXED_USE_BUILDING,145000,2,85,1,0,0,1,35.0,1,35.0,90,2,0,TO_RENOVATE
2664,8000,1,APARTMENT,244000,3,108,0,0,0,1,None,0,None,0,2,0,GOOD
2665,2018,0,HOUSE,649000,6,209,1,0,0,1,None,0,None,110,0,0,AS_NEW
2666,1082,1,APARTMENT,235000,2,83,1,0,0,0,None,0,None,0,2,0,GOOD
2667,1050,1,APARTMENT,594000,2,131,1,0,0,0,None,0,None,0,2,0,JUST_RENOVATED
2668,9051,1,APARTMENT,319000,1,65,0,0,0,1,10.0,1,44.0,0,2,0,AS_NEW
2669,1420,1,PENTHOUSE,469500,3,123,1,0,0,1,20.0,0,None,0,4,0,unknown
2670,2600,1,APARTMENT,299000,3,135,1,0,1,1,10.0,0,None,0,2,0,unknown
2671,4020,0,HOUSE,135000,4,125,0,0,0,0,None,1,100.0,270,2,0,unknown
2672,8370,1,APARTMENT,169500,2,82,1,0,0,0,None,0,None,0,0,0,GOOD
2673,1160,0,HOUSE,630000,5,180,1,0,0,1,40.0,1,None,214,2,0,GOOD
2674,6700,0,HOUSE,550000,4,186,1,0,0,1,25.0,1,2400.0,2500,4,0,TO_BE_DONE_UP
2675,1000,1,APARTMENT,255000,1,68,1,0,0,1,5.0,0,None,0,0,0,AS_NEW
2676,1435,0,APARTMENT_BLOCK,395000,3,180,1,0,0,1,74.0,1,None,575,2,0,GOOD
2677,8670,0,VILLA,875000,4,227,0,0,0,0,None,1,None,964,0,1,AS_NEW
2678,3670,1,APARTMENT,174118,1,66,0,0,0,1,None,0,None,0,0,0,unknown
2679,1081,1,FLAT_STUDIO,149000,1,40,1,0,0,0,None,0,None,0,2,0,unknown
2680,3010,1,APARTMENT,295000,2,70,1,0,0,0,None,0,None,0,2,0,GOOD
2681,5100,1,DUPLEX,249000,2,86,1,0,0,0,None,0,None,0,3,0,AS_NEW
2682,1150,0,HOUSE,5950000,6,750,1,0,1,0,None,0,None,0,4,1,JUST_RENOVATED
2683,1300,0,HOUSE,627000,4,502,0,0,0,0,None,1,None,1233,3,0,unknown
2684,1421,0,VILLA,520000,4,186,1,0,0,1,62.0,0,None,744,4,0,GOOD
2685,1050,1,APARTMENT,1200000,3,216,1,0,0,1,12.0,0,None,0,2,0,AS_NEW
2686,1040,0,HOUSE,850000,5,240,1,0,0,0,None,1,80.0,162,2,0,GOOD
2687,4550,0,HOUSE,330000,3,210,0,0,0,1,30.0,0,None,750,3,0,unknown
2688,8434,1,APARTMENT,259000,2,89,1,0,0,1,17.0,0,None,0,0,0,AS_NEW
2689,8000,0,HOUSE,299000,4,140,0,0,0,0,None,0,None,207,2,0,unknown
2690,3300,1,APARTMENT,153000,1,75,1,0,0,0,None,0,None,0,2,0,TO_RENOVATE
2691,7321,0,HOUSE,110000,3,115,1,0,0,0,None,0,None,288,2,0,GOOD
2692,1180,0,APARTMENT_BLOCK,775000,5,230,1,0,0,1,24.0,0,None,0,3,0,GOOD
2693,1000,1,DUPLEX,1130000,3,230,1,0,0,0,None,0,None,0,0,0,AS_NEW
2694,4030,0,HOUSE,199500,3,130,1,0,0,0,None,1,60.0,120,3,0,unknown
2695,9170,0,HOUSE,359000,3,200,1,0,0,1,1.0,1,1.0,364,4,0,AS_NEW
2696,1933,1,DUPLEX,369000,2,92,1,0,0,1,10.0,0,None,0,2,0,AS_NEW
2697,2630,0,HOUSE,365000,6,180,1,0,0,0,None,1,180.0,240,2,0,AS_NEW
2698,9300,1,SERVICE_FLAT,265600,2,89,0,0,0,1,10.0,1,None,0,0,0,unknown
2699,4000,1,APARTMENT,191500,1,66,1,0,0,1,4.0,0,None,0,3,0,AS_NEW
2700,8972,0,HOUSE,215000,4,172,1,0,0,1,None,1,None,320,0,0,AS_NEW
2701,1180,1,APARTMENT,437000,3,131,1,0,0,1,7.0,0,None,0,0,0,TO_BE_DONE_UP
2702,9620,0,HOUSE,325000,3,105,1,0,1,0,None,1,None,774,4,0,unknown
2703,6001,1,APARTMENT,215000,2,100,1,0,0,1,None,0,None,0,0,0,AS_NEW
2704,1200,1,APARTMENT,750000,4,200,1,0,0,1,25.0,1,415.0,0,3,0,GOOD
2705,9600,1,LOFT,235000,4,180,1,0,0,0,None,0,None,0,0,0,GOOD
2706,9255,0,HOUSE,528700,3,180,1,0,0,0,None,0,None,1130,4,0,AS_NEW
2707,1180,1,APARTMENT,259000,2,66,0,0,0,1,3.0,0,None,0,3,0,GOOD
2708,1500,1,APARTMENT,252000,2,91,1,0,0,0,None,0,None,0,2,0,GOOD
2709,4458,0,HOUSE,270000,2,125,1,0,0,1,36.0,1,123.0,189,3,0,AS_NEW
2710,9300,1,APARTMENT,303294,2,105,1,0,0,1,36.0,0,None,0,0,0,unknown
2711,8900,1,APARTMENT,245000,2,100,1,0,0,1,None,0,None,0,0,0,GOOD
2712,2160,1,APARTMENT,230000,3,100,1,0,0,1,None,0,None,0,2,0,GOOD
2713,1180,0,VILLA,1850000,6,450,1,0,0,1,40.0,1,1400.0,1500,4,0,unknown
2714,2000,0,MIXED_USE_BUILDING,575000,2,220,1,0,0,0,None,0,None,53,2,0,TO_BE_DONE_UP
2715,1500,0,HOUSE,275000,3,95,1,0,0,1,35.0,1,120.0,230,2,0,AS_NEW
2716,8300,1,APARTMENT,1195000,3,184,0,0,0,0,None,1,None,0,0,0,unknown
2717,1150,0,EXCEPTIONAL_PROPERTY,1780000,4,260,1,0,0,1,112.0,1,1700.0,2000,4,0,GOOD
2718,1315,0,VILLA,459000,4,198,1,0,0,1,None,0,None,1534,4,1,unknown
2719,4800,0,MIXED_USE_BUILDING,540000,2,850,1,0,0,1,185.0,0,None,559,2,1,GOOD
2720,7340,0,HOUSE,110000,2,107,0,0,0,0,None,0,None,214,3,0,TO_RESTORE
2721,8570,1,APARTMENT,228000,1,62,0,0,0,1,7.0,0,None,0,4,0,unknown
2722,1180,0,HOUSE,495000,4,197,1,0,0,1,15.0,1,30.0,108,2,0,unknown
2723,7700,0,HOUSE,229000,3,106,1,0,1,1,60.0,1,None,392,0,0,JUST_RENOVATED
2724,9240,0,HOUSE,475000,3,282,0,0,0,1,None,0,None,880,0,0,unknown
2725,4000,0,HOUSE,195000,3,205,0,0,0,0,None,0,None,309,0,0,unknown
2726,1050,1,APARTMENT,540000,3,171,1,0,0,1,3.0,0,None,0,2,0,unknown
2727,1200,0,HOUSE,790000,5,215,1,0,0,1,6.0,1,100.0,177,2,0,unknown
2728,8530,0,HOUSE,268000,2,160,1,0,0,1,None,1,60.0,108,0,0,AS_NEW
2729,8200,0,HOUSE,462800,2,127,0,0,0,0,None,0,None,221,0,0,AS_NEW
2730,9700,1,APARTMENT,325000,3,165,0,0,0,0,None,0,None,0,0,0,unknown
2731,4020,0,HOUSE,107000,2,70,1,0,0,0,None,0,None,70,2,0,TO_BE_DONE_UP
2732,1300,1,APARTMENT,215000,2,89,1,0,0,1,7.0,0,None,0,0,0,GOOD
2733,8790,1,APARTMENT,189000,2,86,0,0,0,1,None,0,None,0,0,0,AS_NEW
2734,2040,1,GROUND_FLOOR,266000,2,96,1,0,0,1,76.0,1,None,0,2,0,unknown
2735,1140,1,APARTMENT,340000,2,120,1,0,0,1,28.0,0,None,0,4,0,unknown
2736,8800,1,APARTMENT,158500,2,89,0,0,0,1,None,1,None,0,0,0,JUST_RENOVATED
2737,3370,1,APARTMENT,312162,3,107,0,0,0,1,7.0,0,None,0,0,0,AS_NEW
2738,2800,1,DUPLEX,299000,2,117,1,0,0,1,16.0,0,None,0,0,0,AS_NEW
2739,8300,1,TRIPLEX,2200000,4,214,1,0,0,1,None,0,None,0,2,0,AS_NEW
2740,8670,1,APARTMENT,340000,1,74,1,0,0,1,None,1,None,0,0,0,unknown
2741,7100,1,APARTMENT,170000,3,109,1,0,0,0,None,0,None,0,2,0,GOOD
2742,7300,0,HOUSE,240000,2,157,1,0,0,1,None,0,None,970,4,0,GOOD
2743,4000,0,MANSION,499000,3,280,1,0,1,1,40.0,0,None,150,2,0,AS_NEW
2744,1800,0,HOUSE,299900,2,146,1,0,0,1,22.0,1,77.0,170,2,0,TO_BE_DONE_UP
2745,1495,0,VILLA,565000,4,210,1,0,1,0,None,0,None,1530,4,0,GOOD
2746,5377,0,HOUSE,230000,4,134,1,0,0,0,None,0,None,794,4,0,TO_BE_DONE_UP
2747,1000,1,APARTMENT,595000,2,100,1,0,0,1,4.0,0,None,0,4,0,GOOD
2748,1040,1,GROUND_FLOOR,880000,3,191,1,0,0,1,30.0,1,122.0,0,2,0,AS_NEW
2749,2018,1,PENTHOUSE,595000,3,189,1,1,0,1,10.0,0,None,0,2,0,AS_NEW
2750,1200,1,APARTMENT,245000,2,70,1,0,0,0,None,0,None,0,0,0,TO_BE_DONE_UP
2751,1210,0,APARTMENT_BLOCK,639000,4,230,1,0,0,1,None,0,None,0,2,0,GOOD
2752,8000,0,HOUSE,294000,2,124,0,0,0,0,None,0,None,42,0,0,GOOD
2753,1070,1,DUPLEX,255000,4,178,1,0,0,1,2.0,0,None,0,2,0,TO_RENOVATE
2754,4000,1,APARTMENT,295000,2,120,1,0,0,1,None,0,None,0,2,0,GOOD
2755,3670,1,APARTMENT,180209,1,71,0,0,0,1,None,0,None,0,0,0,unknown
2756,8870,0,HOUSE,112000,5,211,1,0,0,1,None,0,None,269,2,0,unknown
2757,8300,1,APARTMENT,2295000,6,208,1,0,0,1,None,0,None,0,2,0,TO_RENOVATE
2758,4000,0,HOUSE,399000,4,197,1,0,0,1,None,0,None,0,3,0,GOOD
2759,8780,0,HOUSE,283100,3,157,0,0,0,0,None,0,None,220,3,0,AS_NEW
2760,1470,1,APARTMENT,260000,2,105,1,0,0,1,10.0,0,None,0,0,0,AS_NEW
2761,4550,0,HOUSE,364000,3,205,0,0,0,1,30.0,0,None,1090,4,0,unknown
2762,6030,0,HOUSE,135000,3,124,0,0,0,0,None,1,26.0,151,3,0,GOOD
2763,6870,0,HOUSE,178000,3,539,1,0,0,1,44.0,0,None,690,2,0,TO_RENOVATE
2764,9000,0,MIXED_USE_BUILDING,900000,4,295,1,0,0,1,8.0,1,27.0,159,2,0,GOOD
2765,8710,1,APARTMENT,149000,2,118,0,0,0,0,None,0,None,0,0,0,TO_BE_DONE_UP
2766,4000,1,APARTMENT,299000,4,160,0,0,0,0,None,0,None,0,3,0,AS_NEW
2767,1300,0,HOUSE,646000,4,474,0,0,0,0,None,1,None,1374,4,0,unknown
2768,1140,1,APARTMENT,257500,2,97,1,0,0,1,7.0,0,None,0,0,0,AS_NEW
2769,5060,1,APARTMENT,159000,3,176,0,0,0,1,None,1,None,0,2,0,unknown
2770,1933,1,DUPLEX,374000,2,95,1,0,0,1,10.0,0,None,0,2,0,AS_NEW
2771,5100,1,APARTMENT,261745,2,99,1,0,0,1,8.0,0,None,0,0,0,AS_NEW
2772,1000,1,PENTHOUSE,470000,2,110,1,0,0,1,106.0,0,None,0,3,0,unknown
2773,4020,0,HOUSE,195000,2,85,1,0,0,1,15.0,1,30.0,104,2,0,GOOD
2774,1200,0,HOUSE,899000,4,245,1,0,0,1,None,1,21.0,235,2,0,GOOD
2775,7866,0,HOUSE,530000,6,500,1,0,0,1,None,0,None,1814,4,0,unknown
2776,2900,1,PENTHOUSE,1325000,3,336,1,0,0,1,40.0,0,None,0,0,0,GOOD
2777,8600,0,HOUSE,309500,2,220,0,0,0,1,None,1,1000.0,1000,0,0,unknown
2778,8400,1,APARTMENT,249000,2,82,1,0,0,1,4.0,0,None,0,0,0,AS_NEW
2779,7321,0,HOUSE,110000,2,90,1,0,0,0,None,0,None,0,2,0,GOOD
2780,3040,0,HOUSE,490991,2,196,1,0,0,0,None,1,480.0,480,3,0,unknown
2781,1300,0,HOUSE,360000,5,175,1,0,0,1,None,1,100.0,212,2,0,GOOD
2782,1300,0,VILLA,950000,4,260,1,0,1,1,None,1,None,3355,4,1,GOOD
2783,8791,1,APARTMENT,265700,2,97,0,0,0,1,None,0,None,0,0,0,unknown
2784,1050,0,HOUSE,795000,5,240,1,0,0,0,None,0,None,100,2,0,unknown
2785,8740,1,APARTMENT,205000,2,90,1,0,0,1,15.0,1,None,0,0,0,GOOD
2786,8660,1,PENTHOUSE,1195000,2,121,1,0,0,1,180.0,0,None,0,2,0,AS_NEW
2787,3620,1,APARTMENT,225000,2,100,0,0,0,1,None,1,None,0,0,0,unknown
2788,1755,0,HOUSE,329000,3,140,0,0,0,0,None,0,None,1375,0,0,TO_RENOVATE
2789,5555,0,HOUSE,299000,4,193,1,0,0,1,40.0,1,2000.0,2448,4,0,GOOD
2790,6600,1,APARTMENT,240000,2,103,1,0,0,1,None,0,None,0,0,0,AS_NEW
2791,8434,1,GROUND_FLOOR,192000,1,61,1,0,0,1,14.0,0,None,0,2,0,AS_NEW
2792,3270,0,HOUSE,205000,2,129,1,0,0,1,16.0,0,None,80,2,0,AS_NEW
2793,4260,0,HOUSE,275000,4,250,0,0,0,0,None,0,None,500,0,0,unknown
2794,2850,1,PENTHOUSE,799000,2,200,1,0,0,1,97.0,0,None,0,2,0,AS_NEW
2795,3001,1,APARTMENT,265000,2,98,1,0,0,1,None,0,None,0,2,0,unknown
2796,4100,1,APARTMENT,255000,2,98,0,0,0,1,17.0,0,None,0,0,0,unknown
2797,2800,1,APARTMENT,275000,1,81,1,0,0,1,5.0,0,None,0,0,0,GOOD
2798,8370,0,HOUSE,250000,4,215,1,0,0,1,None,0,None,84,0,0,GOOD
2799,8300,1,APARTMENT,1345000,3,105,0,1,0,0,None,1,None,0,0,0,JUST_RENOVATED
2800,4280,1,GROUND_FLOOR,219900,2,104,1,0,0,1,7.0,0,None,0,4,0,GOOD
2801,1410,0,HOUSE,550000,3,141,1,0,0,1,20.0,0,None,785,4,0,AS_NEW
2802,1060,1,APARTMENT,309000,1,67,1,0,0,0,None,0,None,0,0,0,AS_NEW
2803,3140,0,HOUSE,399000,3,122,1,0,0,0,None,0,None,276,3,0,GOOD
2804,3000,0,HOUSE,690000,4,264,1,0,0,1,30.0,1,325.0,428,3,0,AS_NEW
2805,1150,0,HOUSE,1950000,5,515,1,0,1,0,None,1,None,600,3,0,AS_NEW
2806,7380,0,HOUSE,110000,4,203,1,0,0,0,None,0,None,131,3,0,TO_RESTORE
2807,1040,1,APARTMENT,440000,3,145,1,0,0,1,10.0,0,None,0,2,0,GOOD
2808,6180,0,HOUSE,215000,3,156,1,0,0,1,None,0,None,357,2,0,JUST_RENOVATED
2809,1500,1,APARTMENT,252000,2,91,1,0,0,1,14.0,0,None,0,0,0,AS_NEW
2810,8920,0,HOUSE,195000,4,206,0,0,0,0,None,0,None,435,0,0,unknown
2811,2018,0,MANSION,1885000,10,900,1,0,0,1,None,1,569.0,807,2,0,TO_BE_DONE_UP
2812,9990,0,HOUSE,470000,3,260,0,0,0,0,None,0,None,991,4,0,unknown
2813,4880,0,EXCEPTIONAL_PROPERTY,795000,6,510,0,0,0,1,None,0,None,1700,4,0,AS_NEW
2814,8647,0,HOUSE,130000,1,100,0,0,0,0,None,0,None,140,0,0,unknown
2815,3040,0,HOUSE,627840,3,252,1,0,0,0,None,1,677.0,677,4,0,unknown
2816,9700,1,GROUND_FLOOR,235000,2,87,1,0,0,1,48.0,1,None,0,4,0,unknown
2817,8000,0,HOUSE,462800,2,127,0,0,0,0,None,0,None,221,0,0,AS_NEW
2818,4430,1,APARTMENT,172500,1,94,1,0,0,0,None,0,None,0,0,0,unknown
2819,8800,1,APARTMENT,191075,2,80,1,0,0,0,None,1,None,0,2,0,GOOD
2820,8490,1,APARTMENT,555000,2,175,0,0,0,1,175.0,1,None,0,0,0,unknown
2821,8300,0,HOUSE,550000,5,250,0,0,0,0,None,1,19.0,177,2,0,TO_RENOVATE
2822,8400,0,HOUSE,285000,3,143,1,0,0,1,None,0,None,213,0,0,GOOD
2823,1020,0,HOUSE,690000,5,283,1,0,0,1,20.0,1,650.0,780,2,0,TO_RENOVATE
2824,1785,1,DUPLEX,215000,3,148,1,0,0,1,24.0,0,None,0,2,0,GOOD
2825,9000,0,HOUSE,240000,3,122,0,0,0,0,None,0,None,60,0,0,TO_BE_DONE_UP
2826,4610,0,HOUSE,129000,2,110,1,0,0,1,16.0,0,None,100,3,0,TO_BE_DONE_UP
2827,2930,1,APARTMENT,329000,2,90,1,0,0,0,None,1,None,0,0,0,unknown
2828,1060,1,APARTMENT,350000,1,70,1,0,0,1,8.0,0,None,0,2,0,AS_NEW
2829,9820,1,APARTMENT,365000,2,109,1,0,0,1,10.0,1,None,0,0,0,unknown
2830,6000,1,DUPLEX,162500,2,112,1,0,0,0,None,0,None,0,3,0,AS_NEW
2831,8300,1,DUPLEX,2350000,3,181,1,0,0,1,None,0,None,0,2,0,AS_NEW
2832,8000,0,HOUSE,498000,2,190,0,0,0,0,None,0,None,160,0,0,GOOD
2833,8300,1,APARTMENT,672500,2,90,1,0,0,0,None,0,None,0,2,0,GOOD
2834,9000,1,APARTMENT,299000,3,131,1,0,0,0,None,0,None,0,0,0,unknown
2835,2223,1,APARTMENT,245000,2,86,1,0,0,1,12.0,1,10.0,0,3,0,AS_NEW
2836,1000,1,APARTMENT,270000,2,105,1,0,0,1,None,0,None,0,2,0,GOOD
2837,2270,1,GROUND_FLOOR,358368,2,116,1,0,0,1,30.0,0,None,0,4,0,unknown
2838,1310,1,APARTMENT,230000,2,90,1,0,0,0,None,0,None,0,2,0,GOOD
2839,1300,0,HOUSE,260000,3,135,1,0,0,1,9.0,0,None,0,2,0,GOOD
2840,9300,1,APARTMENT,274000,2,89,1,0,0,1,20.0,0,None,0,4,0,unknown
2841,8301,1,DUPLEX,2290000,3,254,1,1,0,1,None,0,None,0,2,0,AS_NEW
2842,9290,1,APARTMENT,259000,2,124,0,0,0,1,None,0,None,0,0,0,AS_NEW
2843,4020,0,HOUSE,235000,3,120,0,0,0,1,15.0,1,20.0,199,3,0,JUST_RENOVATED
2844,5020,0,HOUSE,399000,3,176,1,0,0,1,200.0,1,300.0,406,4,0,AS_NEW
2845,2018,0,HOUSE,649000,4,160,1,0,1,1,20.0,0,None,50,2,0,GOOD
2846,1000,1,APARTMENT,256000,1,75,1,0,0,1,5.0,0,None,0,0,0,AS_NEW
2847,3111,0,HOUSE,357000,3,170,1,0,0,1,21.0,1,250.0,540,3,0,GOOD
2848,8660,1,APARTMENT,182000,1,65,1,0,0,1,6.0,0,None,0,0,0,unknown
2849,1060,0,MIXED_USE_BUILDING,575000,6,260,1,0,0,1,25.0,0,None,166,2,0,TO_RENOVATE
2850,6111,0,HOUSE,135000,2,130,1,0,0,0,None,0,None,200,3,0,TO_RENOVATE
2851,2100,1,APARTMENT,265000,2,134,1,0,0,1,14.0,0,None,0,0,0,GOOD
2852,2222,0,HOUSE,295000,3,130,1,0,0,0,None,1,None,520,3,0,GOOD
2853,6940,0,HOUSE,195000,3,140,0,0,0,1,5.0,1,None,149,2,0,unknown
2854,2610,0,HOUSE,550000,2,230,1,0,0,1,33.0,0,None,0,2,0,AS_NEW
2855,4000,1,GROUND_FLOOR,150000,2,81,1,0,0,1,16.0,0,None,0,2,0,unknown
2856,1070,1,APARTMENT,298000,2,108,1,0,0,0,None,0,None,0,2,0,AS_NEW
2857,9700,1,APARTMENT,268000,2,89,1,0,0,1,24.0,1,None,0,3,0,unknown
2858,1420,0,HOUSE,360000,3,135,1,0,0,1,None,0,None,307,2,0,GOOD
2859,1082,0,HOUSE,595000,4,235,1,0,1,1,None,1,195.0,366,3,0,JUST_RENOVATED
2860,8300,0,VILLA,3650000,5,528,1,0,0,1,None,0,None,727,4,0,AS_NEW
2861,9230,1,APARTMENT,288800,3,106,1,0,0,1,27.0,0,None,0,2,0,unknown
2862,1180,0,HOUSE,549000,3,125,1,0,0,1,15.0,1,690.0,773,3,0,unknown
2863,9340,1,APARTMENT,159000,2,75,1,0,0,0,None,0,None,0,0,0,GOOD
2864,1070,1,PENTHOUSE,339750,2,121,1,0,0,1,14.0,0,None,0,0,0,AS_NEW
2865,1050,1,APARTMENT,1690000,3,285,1,0,0,0,None,0,None,0,2,0,AS_NEW
2866,7500,0,MANSION,795000,8,470,1,0,0,1,None,1,None,640,3,0,AS_NEW
2867,8620,1,APARTMENT,249000,1,49,1,1,0,0,None,0,None,0,2,0,GOOD
2868,1700,0,APARTMENT_BLOCK,899000,6,340,1,0,0,1,None,0,None,360,2,0,GOOD
2869,2180,1,APARTMENT,379000,4,220,1,0,1,1,18.0,0,None,0,2,0,AS_NEW
2870,7850,0,HOUSE,110000,3,217,0,0,0,0,None,0,None,0,3,0,TO_RENOVATE
2871,1020,1,APARTMENT,209000,2,85,1,0,0,1,10.0,0,None,0,4,0,GOOD
2872,1300,0,HOUSE,325000,5,132,0,0,1,0,None,0,None,715,4,0,TO_RENOVATE
2873,2600,0,MIXED_USE_BUILDING,545000,4,300,1,0,0,1,8.0,1,40.0,200,2,0,GOOD
2874,1030,0,HOUSE,965000,6,389,1,0,0,1,20.0,1,140.0,355,2,0,AS_NEW
2875,4000,1,APARTMENT,259000,2,86,1,0,0,1,24.0,0,None,0,0,0,AS_NEW
2876,8420,1,APARTMENT,1650000,2,242,1,0,0,1,None,0,None,0,0,0,AS_NEW
2877,9700,0,HOUSE,299000,3,151,1,0,0,1,None,1,None,178,3,0,unknown
2878,7022,0,MIXED_USE_BUILDING,220000,7,282,0,0,0,1,16.0,1,250.0,530,4,0,TO_RENOVATE
2879,8890,0,HOUSE,275000,3,160,1,0,0,1,None,0,None,471,3,0,GOOD
2880,4280,1,PENTHOUSE,219900,3,127,0,0,0,1,9.0,0,None,0,4,0,GOOD
2881,8770,1,APARTMENT,197000,2,75,0,0,0,1,None,0,None,0,0,0,AS_NEW
2882,1000,1,APARTMENT,349700,2,117,1,0,0,0,None,0,None,0,2,0,GOOD
2883,1000,1,APARTMENT,290000,1,77,1,0,0,1,15.0,0,None,0,0,0,AS_NEW
2884,7971,0,HOUSE,110000,4,213,1,0,0,1,None,0,None,670,3,0,TO_RENOVATE
2885,9032,1,PENTHOUSE,315000,1,80,1,0,0,0,None,0,None,0,0,0,AS_NEW
2886,1380,0,EXCEPTIONAL_PROPERTY,6500000,9,1750,1,0,0,1,500.0,1,80978.0,80798,4,1,JUST_RENOVATED
2887,9690,0,HOUSE,625000,1,342,0,0,0,0,None,0,None,234,0,0,unknown
2888,6110,0,VILLA,375000,4,240,1,0,0,1,40.0,1,900.0,1700,4,0,unknown
2889,1880,0,HOUSE,332000,3,110,1,0,0,1,None,1,None,102,2,0,GOOD
2890,1500,1,APARTMENT,258000,2,100,1,0,0,1,13.0,0,None,0,0,0,AS_NEW
2891,1190,1,APARTMENT,135000,1,34,1,0,0,0,None,0,None,0,2,0,GOOD
2892,9991,0,HOUSE,470000,3,260,0,0,0,0,None,0,None,991,4,0,unknown
2893,1080,1,APARTMENT,149000,1,55,1,0,0,1,17.0,0,None,0,4,0,TO_BE_DONE_UP
2894,8650,0,HOUSE,196020,3,145,0,0,0,0,None,0,None,226,3,0,unknown
2895,8970,0,HOUSE,295000,3,148,1,0,0,1,31.0,1,141.0,239,0,0,AS_NEW
2896,1190,0,MANSION,825000,4,288,1,0,0,1,27.0,0,None,170,2,0,TO_BE_DONE_UP
2897,2440,0,HOUSE,360210,3,158,0,0,0,0,None,0,None,371,4,0,unknown
2898,1000,1,APARTMENT,850000,4,279,1,0,1,1,None,0,None,0,4,0,GOOD
2899,9930,1,APARTMENT,561115,4,255,1,0,0,0,None,0,None,0,2,0,AS_NEW
2900,8020,0,HOUSE,275000,3,156,1,0,0,1,None,0,None,203,0,0,unknown
2901,1330,0,HOUSE,585000,4,247,1,0,0,1,20.0,1,564.0,564,3,0,AS_NEW
2902,8400,1,APARTMENT,174000,2,100,1,0,0,1,None,0,None,0,0,0,GOOD
2903,1860,0,VILLA,885000,5,516,1,0,1,1,37.0,1,1080.0,1780,4,0,unknown
2904,1050,1,PENTHOUSE,460000,3,150,1,0,0,1,35.0,0,None,0,4,0,TO_BE_DONE_UP
2905,8830,0,HOUSE,119500,2,112,0,0,0,0,None,0,None,279,0,0,TO_RENOVATE
2906,3060,0,HOUSE,349700,3,132,1,0,0,1,12.0,1,32.0,0,2,0,AS_NEW
2907,8800,1,APARTMENT,245000,2,104,1,0,0,1,14.0,0,None,0,2,0,unknown
2908,9991,1,APARTMENT,195000,1,74,1,0,0,1,10.0,0,None,0,4,0,AS_NEW
2909,1380,0,HOUSE,1895000,7,428,1,0,0,1,125.0,1,4000.0,5582,4,1,AS_NEW
2910,6980,0,HOUSE,465000,4,200,1,0,0,0,None,1,557.0,557,4,0,GOOD
2911,3090,0,VILLA,565000,4,220,1,1,1,1,30.0,1,480.0,600,4,0,JUST_RENOVATED
2912,9600,1,APARTMENT,270000,2,82,0,0,0,1,25.0,0,None,0,0,0,unknown
2913,9620,0,HOUSE,295000,2,150,1,0,0,1,None,0,None,358,0,0,GOOD
2914,9700,1,APARTMENT,215000,1,51,1,0,0,0,None,0,None,0,0,0,AS_NEW
2915,1200,1,APARTMENT,365000,2,125,1,0,0,0,None,0,None,0,0,0,TO_BE_DONE_UP
2916,9300,1,APARTMENT,329000,2,133,0,0,0,0,None,0,None,0,0,0,AS_NEW
