,location,type,subtype,price,room_number,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition
18714,6790,HOUSE,HOUSE,280000,5,230,1,0,0,1,10,0,,0,2,0,AS_NEW
18716,8420,APARTMENT,DUPLEX,399000,2,130,1,0,0,1,,0,,,2,0,AS_NEW
18718,9300,APARTMENT,GROUND_FLOOR,245000,2,82,1,0,0,0,,0,,,,0,AS_NEW
18720,1390,HOUSE,HOUSE,110000,4,,0,0,0,0,,1,240,360,4,0,TO_RENOVATE
18722,1140,APARTMENT,APARTMENT,398000,3,115,1,0,0,1,10,0,,,,0,AS_NEW
18724,8580,HOUSE,HOUSE,265000,3,170,1,0,0,0,,1,,742,3,0,GOOD
18726,8200,HOUSE,HOUSE,289000,3,154,0,0,0,0,,0,,163,,0,
18728,7090,HOUSE,HOUSE,299000,3,159,1,0,0,1,14,0,,191,2,0,
18730,6120,APARTMENT,APARTMENT,265000,2,,1,0,0,0,,1,,,,0,
18732,4052,APARTMENT,APARTMENT,499000,3,159,1,0,0,1,50,1,375,,4,0,AS_NEW
18734,4690,HOUSE,BUNGALOW,295000,5,236,1,0,0,1,31,1,1000,1250,4,0,TO_BE_DONE_UP
18736,1190,APARTMENT,APARTMENT,300000,3,108,0,0,0,1,21,0,,,3,0,
18738,1050,APARTMENT,APARTMENT,597100,2,107,0,0,0,1,12,0,,,2,0,AS_NEW
18740,8300,APARTMENT,APARTMENT,2425000,4,158,1,0,0,1,,0,,,2,0,AS_NEW
18742,1050,HOUSE,HOUSE,2350000,4,500,0,0,1,1,50,0,,170,2,0,GOOD
18744,8000,APARTMENT,APARTMENT,240000,3,104,0,0,0,0,,0,,,,0,
18746,8301,APARTMENT,APARTMENT,340000,1,,0,0,0,1,,0,,,,0,TO_BE_DONE_UP
18748,3390,APARTMENT,GROUND_FLOOR,270000,2,103,1,0,0,1,12,0,,,,0,AS_NEW
18750,2000,APARTMENT,APARTMENT,304000,2,98,0,0,0,1,12,0,,,,0,AS_NEW
18752,1420,HOUSE,VILLA,675000,6,399,1,0,0,1,,0,,1817,,0,GOOD
18754,9420,HOUSE,VILLA,650000,4,320,1,0,1,1,,1,,2600,4,0,GOOD
18756,6230,HOUSE,VILLA,325000,3,140,0,0,0,1,24,1,1600,2000,4,0,TO_BE_DONE_UP
18758,3300,HOUSE,HOUSE,99000,2,,0,0,0,0,,0,,160,2,0,
18760,2930,HOUSE,VILLA,939000,4,401,1,0,1,1,8,1,,980,4,0,AS_NEW
18762,9000,APARTMENT,APARTMENT,750000,3,183,0,0,1,1,,0,,,,0,
18764,5070,HOUSE,VILLA,419000,4,,0,0,0,1,,0,,3730,4,0,
18766,4020,APARTMENT,APARTMENT,175000,2,85,0,0,0,0,,0,,,2,0,
18768,2801,HOUSE,HOUSE,312000,3,,1,0,0,1,,0,,2175,4,0,
18770,5000,APARTMENT,APARTMENT,299000,1,91,1,0,0,1,11,0,,,,0,AS_NEW
18772,1315,HOUSE,HOUSE,499000,4,225,1,0,0,1,,0,,1000,3,0,
18774,4500,HOUSE,HOUSE,149500,4,220,0,0,0,1,,1,,2250,4,0,TO_RENOVATE
18776,4000,APARTMENT,APARTMENT,244500,3,119,0,0,0,1,,0,,,,0,
18778,9000,APARTMENT,APARTMENT,439000,3,115,1,0,0,1,12,0,,,4,0,AS_NEW
18780,3970,HOUSE,HOUSE,299000,4,251,0,0,0,1,,0,,400,4,0,AS_NEW
18782,8620,APARTMENT,APARTMENT,990000,2,,0,0,0,0,,0,,,,0,AS_NEW
18784,2180,APARTMENT,APARTMENT,130000,2,85,0,0,0,1,,0,,,2,0,TO_BE_DONE_UP
18786,9000,APARTMENT,PENTHOUSE,336500,3,92,0,0,0,1,13,0,,,2,0,GOOD
18788,4540,APARTMENT,APARTMENT,175000,2,93,0,0,0,1,14,1,239,,,0,AS_NEW
18790,6180,HOUSE,HOUSE,95000,4,288,0,0,0,0,,0,,351,4,0,
18792,8800,HOUSE,HOUSE,125000,3,,0,0,0,0,,0,,216,,0,TO_RENOVATE
18794,1160,APARTMENT,APARTMENT,395000,2,150,1,0,0,1,20,0,,,2,0,TO_BE_DONE_UP
18796,3470,HOUSE,HOUSE,275000,2,100,1,0,0,0,,1,680,1000,4,0,GOOD
18798,6240,APARTMENT,APARTMENT,160350,2,70,1,0,0,0,,0,,,,0,GOOD
18800,1410,APARTMENT,APARTMENT,485000,2,115,1,0,0,1,34,1,128,,3,0,
18802,8620,APARTMENT,APARTMENT,725000,2,90,0,1,0,1,,0,,,,0,
18804,4050,APARTMENT,PENTHOUSE,350000,3,124,1,0,0,1,40,0,,,,0,AS_NEW
18806,4650,HOUSE,HOUSE,120000,4,,0,0,0,1,,0,,305,3,0,TO_RENOVATE
18808,8300,HOUSE,VILLA,1875000,8,270,1,0,0,0,,0,,350,3,0,
18810,1380,HOUSE,HOUSE,985000,4,280,1,0,0,1,,0,,1724,4,0,AS_NEW
18812,1300,APARTMENT,APARTMENT,255500,2,87,1,0,0,1,8,0,,,,0,AS_NEW
18814,2590,APARTMENT,GROUND_FLOOR,210000,1,68,1,0,0,1,23,1,217,,,0,
18816,8420,APARTMENT,APARTMENT,245000,2,,1,0,0,1,7,0,,,2,0,GOOD
18818,8500,HOUSE,HOUSE,249000,7,216,1,0,0,1,68,0,,260,2,0,AS_NEW
18820,3840,APARTMENT,PENTHOUSE,249000,2,115,1,0,0,1,15,0,,,,0,
18822,4500,HOUSE,HOUSE,169000,3,127,1,0,0,1,15,0,,85,2,0,GOOD
18824,1180,HOUSE,HOUSE,1750000,4,350,1,0,0,1,40,1,700,750,3,1,AS_NEW
18826,8511,HOUSE,HOUSE,495000,6,650,1,1,0,1,,0,,2462,4,1,TO_BE_DONE_UP
18828,9000,HOUSE,HOUSE,1348000,11,426,1,0,0,0,,0,,730,3,0,JUST_RENOVATED
18830,1785,APARTMENT,DUPLEX,255000,2,123,0,0,0,1,,0,,,,0,AS_NEW
18832,1430,HOUSE,VILLA,480000,4,192,1,0,1,1,71,1,600,962,4,0,AS_NEW
18834,8600,HOUSE,HOUSE,240000,2,,0,0,0,0,,1,,297,,0,
18836,1180,APARTMENT,PENTHOUSE,1500000,3,220,1,0,0,1,60,0,,,3,0,AS_NEW
18838,8310,HOUSE,HOUSE,365000,3,,1,0,0,1,,0,,0,,0,
18840,9190,HOUSE,CHALET,249000,2,60,1,0,0,0,,1,3420,3500,4,0,AS_NEW
18842,7080,HOUSE,HOUSE,96000,2,,1,0,0,1,,0,,140,2,0,TO_BE_DONE_UP
18844,1560,HOUSE,EXCEPTIONAL_PROPERTY,1045000,4,400,1,0,0,1,88,1,1000,1408,4,0,AS_NEW
18846,8370,APARTMENT,APARTMENT,410000,2,104,0,0,0,1,,1,,,,0,
18848,1180,APARTMENT,APARTMENT,3295000,5,430,1,0,0,1,100,0,,,4,0,GOOD
18850,6821,HOUSE,HOUSE,170000,4,227,1,0,0,0,,0,,2229,4,0,GOOD
18852,7500,APARTMENT,APARTMENT,215800,1,81,1,0,0,0,,1,,,,0,
18854,4257,HOUSE,HOUSE,95000,2,80,0,0,0,1,20,0,,110,2,0,TO_RENOVATE
18856,1180,APARTMENT,APARTMENT,230000,1,62,1,0,0,0,,0,,,,0,GOOD
18858,1160,APARTMENT,FLAT_STUDIO,179000,1,51,1,0,0,1,11,0,,,3,0,GOOD
18860,9500,APARTMENT,APARTMENT,115000,2,,1,0,0,1,,0,,,,0,
18862,1702,HOUSE,VILLA,819000,5,308,0,0,0,0,,0,,1830,4,0,AS_NEW
18864,1380,HOUSE,VILLA,1035000,4,344,1,0,0,1,,0,,1991,4,0,
18866,9200,HOUSE,HOUSE,180000,3,220,0,0,0,0,,0,,149,,0,TO_RENOVATE
18868,1000,APARTMENT,APARTMENT,239000,1,55,0,0,0,0,,0,,,,0,AS_NEW
18870,1040,APARTMENT,GROUND_FLOOR,349000,1,70,1,0,0,1,16,1,90,,2,0,GOOD
18872,1420,HOUSE,HOUSE,385000,4,215,1,0,0,1,,1,,51300,,0,GOOD
18874,5060,HOUSE,HOUSE,,2,,0,0,0,1,,0,,0,2,0,
18876,5030,HOUSE,HOUSE,315000,4,180,1,0,0,0,,0,,317,3,0,GOOD
18878,8210,HOUSE,HOUSE,415000,3,,0,0,0,1,,1,,430,,0,AS_NEW
18880,9220,HOUSE,HOUSE,265000,3,138,1,0,0,0,,0,,189,2,0,AS_NEW
18882,1050,HOUSE,EXCEPTIONAL_PROPERTY,4500000,5,1000,1,0,0,1,30,1,330,550,2,0,AS_NEW
18884,8870,HOUSE,HOUSE,249000,4,195,0,0,0,0,,1,,412,3,0,TO_BE_DONE_UP
18886,9860,HOUSE,HOUSE,580000,4,330,1,0,0,1,42,1,1098,1098,4,0,GOOD
18888,8870,HOUSE,HOUSE,70000,3,196,1,0,0,0,,0,,115,2,0,
18890,8000,APARTMENT,APARTMENT,309900,2,97,1,0,0,1,13,0,,,,0,AS_NEW
18892,2610,HOUSE,HOUSE,315000,2,110,1,0,0,1,10,1,60,162,2,0,
18894,1030,HOUSE,HOUSE,830000,4,236,1,0,0,1,10,1,53,124,2,0,GOOD
18896,3670,APARTMENT,APARTMENT,168524,1,62,0,0,0,1,,0,,,,0,
18898,9000,APARTMENT,GROUND_FLOOR,433000,2,114,0,0,0,1,11,0,,,,0,AS_NEW
18900,4051,HOUSE,HOUSE,169000,3,120,1,0,0,1,50,0,,138,2,0,TO_BE_DONE_UP
18902,9991,APARTMENT,APARTMENT,200000,1,73,1,0,0,1,10,0,,,4,0,AS_NEW
18904,1080,APARTMENT,APARTMENT,198000,2,88,1,0,0,1,5,0,,,2,0,AS_NEW
18906,4040,HOUSE,HOUSE,110000,3,184,1,0,0,1,,1,,362,3,0,GOOD
18908,6280,APARTMENT,APARTMENT,265000,2,,1,0,0,0,,1,,,,0,
18910,1060,HOUSE,APARTMENT_BLOCK,2500000,23,750,1,0,0,0,,1,50,0,2,0,
18912,8573,HOUSE,HOUSE,299500,3,210,1,0,0,1,,0,,262,2,0,GOOD
18914,8800,APARTMENT,APARTMENT,98000,3,115,0,0,0,0,,0,,,2,0,TO_RENOVATE
18916,8434,HOUSE,HOUSE,289000,3,135,1,0,0,1,,1,,394,,0,AS_NEW
18918,2170,APARTMENT,APARTMENT,235000,3,86,1,0,0,0,,0,,,,0,GOOD
18920,8400,HOUSE,MANSION,289000,3,181,1,0,0,1,6,0,,0,2,0,GOOD
18922,8000,APARTMENT,APARTMENT,249900,2,86,1,0,0,1,6,0,,,,0,AS_NEW
18924,8300,APARTMENT,APARTMENT,639000,2,82,0,0,0,0,,0,,,2,0,
18926,1000,APARTMENT,APARTMENT,599000,1,80,1,0,0,0,,0,,,2,0,
18928,1190,HOUSE,MANSION,825000,4,288,1,0,0,1,27,0,,170,2,0,TO_BE_DONE_UP
18930,1340,APARTMENT,APARTMENT,585000,3,212,0,0,0,1,20,0,,,4,0,AS_NEW
18932,5300,HOUSE,APARTMENT_BLOCK,510000,39,1750,0,0,0,0,,0,,2433,,0,
18934,9230,HOUSE,HOUSE,99000,2,97,0,0,0,0,,0,,326,,0,
18936,8300,APARTMENT,APARTMENT,340000,2,,0,0,0,0,,0,,,,0,AS_NEW
18938,1910,HOUSE,HOUSE,399000,2,246,1,0,0,0,,1,,1406,4,0,GOOD
18940,8480,HOUSE,HOUSE,279000,3,157,1,0,0,0,,1,,491,4,0,
18942,8790,HOUSE,HOUSE,331500,3,162,1,0,0,0,,0,,295,,0,
18944,6061,APARTMENT,APARTMENT,140000,1,,1,0,0,1,40,0,,,2,0,GOOD
18946,8300,APARTMENT,APARTMENT,795000,3,170,1,0,0,0,,0,,,,0,AS_NEW
18948,1400,APARTMENT,GROUND_FLOOR,300000,2,92,1,0,0,1,7,1,145,,3,0,AS_NEW
18950,8300,APARTMENT,APARTMENT,347500,0,50,0,0,0,0,,0,,,2,0,TO_BE_DONE_UP
18952,8300,APARTMENT,DUPLEX,2800000,4,280,1,0,0,1,104,0,,,3,1,AS_NEW
18954,9050,HOUSE,HOUSE,419000,3,149,1,0,0,1,7,1,20,69,2,0,AS_NEW
18956,1070,HOUSE,MIXED_USE_BUILDING,699000,4,265,1,0,0,0,,0,,75,2,0,JUST_RENOVATED
18958,1180,APARTMENT,DUPLEX,325000,2,115,0,0,0,1,6,0,,,2,0,
18960,1150,APARTMENT,APARTMENT,595000,3,150,1,0,0,0,,0,,,,0,
18962,4900,APARTMENT,TRIPLEX,175000,3,170,1,0,0,1,30,0,,,2,0,AS_NEW
18964,8650,HOUSE,HOUSE,299000,3,150,1,0,0,0,,1,,308,,0,GOOD
18966,9340,APARTMENT,GROUND_FLOOR,339500,2,118,1,0,0,1,17,1,170,,3,0,AS_NEW
18968,2000,APARTMENT,APARTMENT,255000,1,,1,0,0,0,,0,,,,0,GOOD
18970,1000,APARTMENT,SERVICE_FLAT,195000,1,25,0,0,0,0,,0,,,2,0,GOOD
18972,9890,HOUSE,HOUSE,175000,3,,1,0,0,1,,0,,158,,0,
18974,1180,APARTMENT,APARTMENT,395000,3,95,1,0,1,1,14,0,,,3,0,GOOD
18976,8820,HOUSE,HOUSE,359000,0,300,0,0,0,0,,1,720,964,3,0,GOOD
18978,8300,APARTMENT,APARTMENT,485000,1,39,1,0,0,1,,0,,,,0,AS_NEW
18980,1400,APARTMENT,APARTMENT,170000,1,71,1,0,0,1,20,0,,,,0,GOOD
18982,5100,APARTMENT,APARTMENT,299000,1,91,1,0,0,1,11,0,,,,0,AS_NEW
18984,8480,APARTMENT,APARTMENT,130000,2,117,1,0,0,0,,0,,,4,0,TO_RENOVATE
18986,7340,HOUSE,TOWN_HOUSE,135000,3,,0,0,0,0,,0,,222,2,0,
18988,2530,APARTMENT,GROUND_FLOOR,685000,2,165,0,0,0,1,,1,450,,3,0,
18990,1970,APARTMENT,PENTHOUSE,420000,2,96,1,0,0,1,49,0,,,,0,AS_NEW
18992,7700,APARTMENT,APARTMENT,249000,3,175,1,0,0,1,14,0,,,,0,GOOD
18994,2590,APARTMENT,DUPLEX,247000,2,75,1,0,0,1,13,0,,,3,0,GOOD
18996,1703,HOUSE,HOUSE,499000,2,386,0,0,0,0,,0,,829,2,0,
18998,7972,HOUSE,HOUSE,250000,1,270,1,0,0,0,,1,1750,1750,3,0,GOOD
19000,7061,HOUSE,HOUSE,170000,2,90,0,0,0,0,,0,,709,3,0,TO_RENOVATE
19002,8310,APARTMENT,SERVICE_FLAT,119000,1,,0,0,0,0,,0,,,,0,TO_BE_DONE_UP
19004,9600,HOUSE,HOUSE,275000,3,140,1,0,0,0,,1,500,606,3,0,GOOD
19006,2800,HOUSE,EXCEPTIONAL_PROPERTY,2750000,10,850,1,1,0,1,300,0,,18000,4,1,AS_NEW
19008,2630,APARTMENT,APARTMENT,239000,2,88,1,0,0,0,,0,,,,0,
19010,1000,APARTMENT,APARTMENT,375000,1,60,1,0,0,1,20,0,,,4,0,AS_NEW
19012,8750,APARTMENT,APARTMENT,246750,2,95,1,0,0,1,11,1,,,,0,
19014,6010,HOUSE,HOUSE,170000,1,110,1,0,0,1,,1,800,859,3,0,GOOD
19016,1090,APARTMENT,APARTMENT,180000,2,70,1,0,0,1,2,0,,,2,0,
19018,1180,APARTMENT,APARTMENT,275000,2,73,1,0,0,0,,0,,,,0,AS_NEW
19020,8400,APARTMENT,DUPLEX,275000,3,143,1,0,0,1,8,0,,,,0,AS_NEW
19022,9070,HOUSE,HOUSE,299000,3,166,1,0,0,1,,0,,387,3,0,
19024,8870,HOUSE,HOUSE,375000,2,229,1,0,0,1,,0,,342,,0,GOOD
19026,7340,HOUSE,HOUSE,120000,3,140,1,0,0,1,34,0,,150,2,0,GOOD
19028,1380,HOUSE,HOUSE,985000,5,310,1,0,0,1,530,0,,3111,4,1,AS_NEW
19030,1410,HOUSE,VILLA,1420000,5,410,1,0,0,1,,0,,2450,4,1,AS_NEW
19032,3360,HOUSE,HOUSE,240000,3,,1,0,0,1,,0,,0,,0,
19034,2000,HOUSE,APARTMENT_BLOCK,2100000,4,,1,0,0,1,,0,,0,2,0,AS_NEW
19036,4540,HOUSE,HOUSE,285000,3,150,1,0,0,1,,1,,923,4,0,AS_NEW
19038,6590,HOUSE,MIXED_USE_BUILDING,130000,0,330,0,0,0,1,,0,,620,2,0,
19040,5537,HOUSE,CHALET,119500,3,60,1,0,0,1,10,0,,3169,4,0,AS_NEW
19042,3200,HOUSE,HOUSE,185000,2,,0,0,0,0,,0,,270,2,0,TO_RENOVATE
19044,1180,APARTMENT,APARTMENT,1500000,3,220,1,1,0,1,60,0,,,4,0,AS_NEW
19046,6560,HOUSE,APARTMENT_BLOCK,115000,0,,0,0,0,1,,0,,376,2,0,TO_RENOVATE
19048,4040,HOUSE,HOUSE,179000,2,110,0,0,0,0,,1,120,242,2,0,TO_BE_DONE_UP
19050,4000,APARTMENT,APARTMENT,169000,2,92,1,1,0,1,10,0,,,2,0,GOOD
19052,1332,HOUSE,VILLA,1680000,5,365,1,0,0,1,25,1,900,1231,4,0,AS_NEW
19054,7370,APARTMENT,LOFT,169500,3,137,1,0,0,0,,1,,,,0,AS_NEW
19056,2590,APARTMENT,APARTMENT,220000,1,87,1,0,0,1,16,0,,,,0,
19058,7011,HOUSE,EXCEPTIONAL_PROPERTY,549000,6,290,1,0,1,1,230,1,18500,17000,4,0,GOOD
19060,8600,HOUSE,HOUSE,240000,3,,0,0,0,0,,1,,185,,0,
19062,1570,APARTMENT,GROUND_FLOOR,219000,2,85,1,0,0,1,16,1,125,,2,0,GOOD
19064,1790,HOUSE,EXCEPTIONAL_PROPERTY,950000,3,430,1,0,0,1,200,1,2300,2550,3,0,AS_NEW
19066,3520,APARTMENT,APARTMENT,349990,2,206,1,0,0,1,67,1,,,,0,AS_NEW
19068,1570,HOUSE,TOWN_HOUSE,385000,3,224,1,0,0,0,,1,,370,3,0,AS_NEW
19070,9000,APARTMENT,APARTMENT,265000,1,68,0,0,0,0,,0,,,,0,
19072,1300,HOUSE,HOUSE,1250000,5,500,1,0,1,1,78,1,2300,2578,4,1,JUST_RENOVATED
19074,9300,HOUSE,HOUSE,265000,4,200,1,0,0,1,,0,,640,,0,AS_NEW
19076,3440,HOUSE,HOUSE,100000,2,,0,0,0,0,,0,,98,2,0,TO_RENOVATE
19078,2060,APARTMENT,APARTMENT,205000,1,55,1,0,0,0,,0,,,,0,
19080,4000,APARTMENT,APARTMENT,235000,2,80,1,0,0,1,1,0,,,,0,GOOD
19082,1050,APARTMENT,APARTMENT,304000,1,66,1,0,0,1,10,0,,,,0,AS_NEW
19084,9620,APARTMENT,GROUND_FLOOR,249000,3,160,1,0,0,1,,0,,,,0,GOOD
19086,2040,APARTMENT,APARTMENT,261000,2,93,1,0,0,0,,0,,,2,0,AS_NEW
19088,8370,APARTMENT,APARTMENT,479000,2,104,0,0,0,1,,1,,,,0,
19090,5060,HOUSE,HOUSE,165000,4,,0,0,0,0,,1,,432,2,0,
19092,8790,APARTMENT,APARTMENT,318000,2,116,1,0,0,1,27,0,,,2,0,GOOD
19094,1200,APARTMENT,FLAT_STUDIO,175000,0,38,1,0,0,1,6,0,,,2,0,GOOD
19096,1933,HOUSE,HOUSE,319000,3,,1,0,0,1,,1,1306,1306,4,0,TO_BE_DONE_UP
19098,6600,HOUSE,APARTMENT_BLOCK,185000,2,,0,0,0,1,,0,,101,2,0,
19100,1180,HOUSE,EXCEPTIONAL_PROPERTY,795000,4,420,1,0,0,1,45,1,55,490,3,0,AS_NEW
19102,1210,HOUSE,APARTMENT_BLOCK,295000,9,376,0,0,0,1,,1,,206,2,0,
19104,3600,HOUSE,HOUSE,425000,3,238,1,0,0,0,,0,,765,,0,
19106,9200,HOUSE,BUNGALOW,60000,1,,1,0,0,1,,0,,245,3,0,
19108,3440,HOUSE,HOUSE,105000,2,,1,0,0,0,,0,,753,4,0,
19110,9000,APARTMENT,GROUND_FLOOR,447000,2,107,0,0,0,1,17,0,,,,0,AS_NEW
19112,1190,HOUSE,EXCEPTIONAL_PROPERTY,4950000,7,1100,1,0,0,1,100,0,,48905,4,1,AS_NEW
19114,1410,HOUSE,VILLA,595000,3,255,1,0,0,1,45,0,,828,4,0,GOOD
19116,1180,APARTMENT,APARTMENT,310000,2,85,1,0,0,0,,0,,,3,0,
19118,1180,HOUSE,VILLA,1650000,5,546,1,0,1,1,60,1,700,1172,4,0,AS_NEW
19120,1050,HOUSE,MIXED_USE_BUILDING,2520000,0,750,0,1,0,1,24,1,39,193,2,0,AS_NEW
19122,2800,HOUSE,HOUSE,329000,3,,1,0,0,1,16,0,,73,2,0,
19124,1840,HOUSE,HOUSE,349000,3,140,1,0,0,1,,0,,620,4,0,TO_RENOVATE
19126,1050,APARTMENT,APARTMENT,659000,3,115,1,0,0,1,10,0,,,2,0,AS_NEW
19128,1380,HOUSE,HOUSE,525000,4,179,1,0,1,1,,1,,2100,4,0,TO_BE_DONE_UP
19130,1050,APARTMENT,APARTMENT,599000,4,205,1,0,0,1,20,0,,,2,0,AS_NEW
19132,9250,APARTMENT,APARTMENT,903000,2,231,0,0,0,1,61,1,8000,,2,0,AS_NEW
19134,1000,APARTMENT,APARTMENT,825000,3,220,0,0,0,1,50,1,250,,7,0,JUST_RENOVATED
19136,6061,APARTMENT,APARTMENT,160000,2,,1,0,0,1,5,0,,,2,0,GOOD
19138,9300,HOUSE,HOUSE,279000,3,262,1,0,0,0,,0,,210,,0,AS_NEW
19140,8300,APARTMENT,APARTMENT,549000,3,78,1,0,0,1,6,0,,,2,0,TO_RENOVATE
19142,9090,HOUSE,HOUSE,699000,5,300,0,0,0,0,,0,,487,,0,
19144,1420,HOUSE,VILLA,530000,3,146,1,0,0,1,26,1,300,680,4,0,TO_BE_DONE_UP
19146,9200,HOUSE,HOUSE,349500,3,176,1,0,0,1,18,0,,267,2,0,AS_NEW
19148,1070,APARTMENT,PENTHOUSE,349000,2,118,1,0,0,1,14,0,,,4,0,
19150,8020,APARTMENT,SERVICE_FLAT,325000,2,105,1,0,0,1,24,0,,,,0,AS_NEW
19152,2500,APARTMENT,APARTMENT,349000,3,125,1,0,0,0,,1,28,,,0,JUST_RENOVATED
19154,8930,HOUSE,HOUSE,199000,3,,0,0,0,1,,1,,160,2,0,GOOD
19156,8434,APARTMENT,APARTMENT,155000,1,49,0,0,0,1,,0,,,2,1,
19158,2600,APARTMENT,APARTMENT,259000,3,95,1,0,0,1,,0,,,2,0,GOOD
19160,1160,APARTMENT,PENTHOUSE,489000,2,101,1,0,0,1,10,0,,,,0,AS_NEW
19162,1030,APARTMENT,FLAT_STUDIO,175000,0,45,1,0,0,1,5,0,,,2,0,JUST_RENOVATED
19164,2590,APARTMENT,DUPLEX,249000,2,78,1,0,0,1,4,1,4,,3,0,GOOD
19166,2100,APARTMENT,GROUND_FLOOR,179000,2,86,1,0,0,0,,1,46,,,0,
19168,5101,APARTMENT,PENTHOUSE,399000,4,133,1,0,0,1,20,0,,,,0,AS_NEW
19170,5100,APARTMENT,APARTMENT,313000,2,103,1,0,0,0,,0,,,,0,AS_NEW
19172,8800,HOUSE,HOUSE,299000,3,160,0,0,0,0,,0,,1073,,0,
19174,9230,HOUSE,HOUSE,268000,3,154,1,0,0,0,,0,,0,2,0,JUST_RENOVATED
19176,1760,HOUSE,VILLA,410000,3,380,0,0,0,0,,0,,0,4,0,TO_BE_DONE_UP
19178,9500,HOUSE,HOUSE,220000,2,,1,0,0,0,,1,,228,2,0,AS_NEW
19180,4317,HOUSE,HOUSE,175000,3,114,1,0,0,0,,0,,0,3,0,GOOD
19182,7742,HOUSE,HOUSE,289000,5,259,1,0,0,1,96,1,,468,,0,
19184,8370,APARTMENT,APARTMENT,137000,2,67,1,0,0,0,,0,,,,0,GOOD
19186,6280,APARTMENT,APARTMENT,260000,2,,0,0,0,1,1,1,1,,,0,AS_NEW
19188,8370,APARTMENT,APARTMENT,575000,3,140,1,0,0,1,9,0,,,,0,AS_NEW
19190,9860,HOUSE,HOUSE,279000,3,,1,0,0,1,,0,,796,2,0,JUST_RENOVATED
19192,1420,APARTMENT,APARTMENT,422100,2,142,1,0,0,1,12,0,,,,0,AS_NEW
19194,7090,APARTMENT,APARTMENT,180000,2,91,1,0,0,1,10,0,,,4,0,AS_NEW
19196,1800,HOUSE,MANSION,395000,4,215,1,0,0,0,,0,,200,2,0,TO_BE_DONE_UP
19198,3870,APARTMENT,APARTMENT,247603,2,106,0,0,0,1,15,1,405,,3,0,
19200,1030,APARTMENT,APARTMENT,315000,3,130,1,0,0,1,5,0,,,,0,TO_RENOVATE
19202,4540,HOUSE,HOUSE,175000,2,101,1,0,0,1,,1,400,483,3,0,GOOD
19204,5651,APARTMENT,APARTMENT,260000,2,113,0,0,0,1,1,1,1,,,0,AS_NEW
19206,8400,APARTMENT,APARTMENT,125000,1,75,0,0,0,0,,0,,,,0,
19208,8340,HOUSE,FARMHOUSE,3000000,5,,0,0,0,0,,1,,44289,,0,TO_RENOVATE
19210,8900,APARTMENT,APARTMENT,239000,2,93,0,0,0,1,14,0,,,,0,
19212,3670,APARTMENT,APARTMENT,174118,1,66,0,0,0,1,,0,,,,0,
19214,2560,HOUSE,EXCEPTIONAL_PROPERTY,1450000,3,626,1,0,0,1,,0,,3569,4,1,GOOD
19216,8800,HOUSE,VILLA,2250000,7,600,1,0,0,0,,1,,15000,,0,
19218,2850,HOUSE,HOUSE,290000,3,112,1,0,0,0,,1,74,137,3,0,JUST_RENOVATED
19220,4690,HOUSE,HOUSE,175000,3,105,0,0,0,0,,1,171,337,3,0,
19222,6600,HOUSE,VILLA,990000,5,,0,0,0,1,,0,,7000,4,0,
19224,1785,HOUSE,HOUSE,180000,3,,0,0,0,0,,0,,284,2,0,TO_RENOVATE
19226,2590,APARTMENT,APARTMENT,220000,1,83,1,0,0,1,16,0,,,,0,
19228,2650,HOUSE,HOUSE,334000,5,243,0,0,0,0,,0,,267,2,0,
19230,8650,HOUSE,HOUSE,250000,5,,0,0,0,0,,0,,0,,0,TO_BE_DONE_UP
19232,8770,HOUSE,HOUSE,519000,4,157,1,0,0,1,,0,,421,4,0,AS_NEW
19234,4400,HOUSE,HOUSE,179000,3,166,1,0,0,1,30,1,280,325,3,0,TO_BE_DONE_UP
19236,3060,APARTMENT,APARTMENT,262950,1,78,1,0,0,0,,1,140,,2,0,AS_NEW
19238,8370,HOUSE,HOUSE,185000,3,,1,0,0,0,,0,,112,2,0,
19240,3300,APARTMENT,GROUND_FLOOR,215000,1,71,1,0,0,1,25,0,,,3,0,AS_NEW
19242,9000,APARTMENT,APARTMENT,279000,1,76,1,0,0,1,25,0,,,,0,
19244,2800,APARTMENT,APARTMENT,225000,2,70,1,0,0,0,,1,5000,,,0,AS_NEW
19246,2570,APARTMENT,APARTMENT,207500,1,67,1,0,0,1,7,0,,,,0,
19248,5190,HOUSE,MIXED_USE_BUILDING,125000,1,256,1,0,0,0,,0,,317,4,0,TO_RENOVATE
19250,9090,HOUSE,HOUSE,338000,2,192,0,0,0,0,,1,253,413,3,0,TO_RENOVATE
19252,8490,HOUSE,HOUSE,100000,2,,0,0,0,0,,0,,503,3,0,TO_RENOVATE
19254,7780,HOUSE,HOUSE,115000,2,89,1,0,0,0,,1,120,200,,0,TO_BE_DONE_UP
19256,1000,APARTMENT,APARTMENT,245000,1,60,1,1,0,1,4,0,,,,0,GOOD
19258,1400,HOUSE,VILLA,1495000,7,500,0,0,1,1,200,1,10200,10550,4,1,AS_NEW
19260,1050,APARTMENT,PENTHOUSE,2500000,4,277,1,0,0,1,111,0,,,4,0,AS_NEW
19262,9900,HOUSE,HOUSE,265000,4,178,1,0,0,0,,1,,160,,0,AS_NEW
